ID,BSSID,SSID,RSSI,cellID,type,scanID
416,fc:ec:da:1a:0a:e9,innovate,-66,6,training,26
417,84:9c:a6:90:1f:88,Nitro,-76,6,training,26
418,ae:22:15:23:8a:eb,Ziggo,-89,6,training,26
419,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-88,6,training,26
420,fe:ec:da:1a:0a:e9,,-66,6,training,26
421,68:02:b8:05:a1:fd,Ziggo4211383,-90,6,training,26
422,2a:35:d1:2b:3d:61,Ziggo,-91,6,training,26
423,48:d3:43:6c:63:b9,Ziggo9056710,-93,6,training,26
424,18:35:d1:2b:3d:61,WillemGM,-91,6,training,26
425,ac:22:05:23:8a:eb,SRK,-89,6,training,26
426,5a:d3:43:6c:63:b9,Ziggo,-91,6,training,26
427,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,6,training,27
428,b2:c2:87:e4:22:98,Ziggo,-48,6,training,27
429,60:33:4b:e4:c5:69,Netwerk van Joost,-45,6,training,27
430,fc:ec:da:1a:0a:e9,innovate,-65,6,training,27
431,84:9c:a6:90:1f:88,Nitro,-71,6,training,27
432,ae:22:15:23:8a:eb,Ziggo,-89,6,training,27
433,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-88,6,training,27
434,fe:ec:da:1a:0a:e9,,-66,6,training,27
435,68:02:b8:05:a1:fd,Ziggo4211383,-90,6,training,27
436,2a:35:d1:2b:3d:61,Ziggo,-91,6,training,27
437,48:d3:43:6c:63:b9,Ziggo9056710,-93,6,training,27
438,18:35:d1:2b:3d:61,WillemGM,-91,6,training,27
439,ac:22:05:23:8a:eb,SRK,-89,6,training,27
440,5a:d3:43:6c:63:b9,Ziggo,-93,6,training,27
441,6a:02:98:05:c5:14,Ziggo,-89,6,training,27
442,6a:02:98:05:a1:fd,Ziggo,-90,6,training,27
443,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-44,6,training,28
444,b2:c2:87:e4:22:98,Ziggo,-44,6,training,28
445,60:33:4b:e4:c5:69,Netwerk van Joost,-46,6,training,28
446,fc:ec:da:1a:0a:e9,innovate,-62,6,training,28
447,84:9c:a6:90:1f:88,Nitro,-72,6,training,28
448,ae:22:15:23:8a:eb,Ziggo,-88,6,training,28
449,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,6,training,28
450,fe:ec:da:1a:0a:e9,,-66,6,training,28
451,68:02:b8:05:a1:fd,Ziggo4211383,-86,6,training,28
452,2a:35:d1:2b:3d:61,Ziggo,-91,6,training,28
453,48:d3:43:6c:63:b9,Ziggo9056710,-93,6,training,28
454,18:35:d1:2b:3d:61,WillemGM,-91,6,training,28
455,ac:22:05:23:8a:eb,SRK,-86,6,training,28
456,5a:d3:43:6c:63:b9,Ziggo,-93,6,training,28
457,6a:02:98:05:c5:14,Ziggo,-89,6,training,28
458,6a:02:98:05:a1:fd,Ziggo,-86,6,training,28
459,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-44,6,training,29
460,b2:c2:87:e4:22:98,Ziggo,-44,6,training,29
461,60:33:4b:e4:c5:69,Netwerk van Joost,-46,6,training,29
462,fc:ec:da:1a:0a:e9,innovate,-62,6,training,29
463,84:9c:a6:90:1f:88,Nitro,-75,6,training,29
464,ae:22:15:23:8a:eb,Ziggo,-88,6,training,29
465,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,6,training,29
466,fe:ec:da:1a:0a:e9,,-66,6,training,29
467,68:02:b8:05:a1:fd,Ziggo4211383,-86,6,training,29
468,18:35:d1:2b:3d:61,WillemGM,-91,6,training,29
469,ac:22:05:23:8a:eb,SRK,-86,6,training,29
470,5a:d3:43:6c:63:b9,Ziggo,-93,6,training,29
471,6a:02:98:05:c5:14,Ziggo,-89,6,training,29
472,6a:02:98:05:a1:fd,Ziggo,-86,6,training,29
473,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-40,6,training,30
474,b2:c2:87:e4:22:98,Ziggo,-40,6,training,30
475,60:33:4b:e4:c5:69,Netwerk van Joost,-46,6,training,30
476,fc:ec:da:1a:0a:e9,innovate,-62,6,training,30
477,84:9c:a6:90:1f:88,Nitro,-76,6,training,30
478,ae:22:15:23:8a:eb,Ziggo,-88,6,training,30
479,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,6,training,30
480,68:02:b8:05:a1:fd,Ziggo4211383,-86,6,training,30
481,ac:22:05:23:8a:eb,SRK,-86,6,training,30
482,5a:d3:43:6c:63:b9,Ziggo,-93,6,training,30
483,6a:02:98:05:c5:14,Ziggo,-89,6,training,30
484,6a:02:98:05:a1:fd,Ziggo,-86,6,training,30
485,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-40,6,training,31
486,b2:c2:87:e4:22:98,Ziggo,-40,6,training,31
487,60:33:4b:e4:c5:69,Netwerk van Joost,-46,6,training,31
488,fc:ec:da:1a:0a:e9,innovate,-66,6,training,31
489,84:9c:a6:90:1f:88,Nitro,-75,6,training,31
490,ae:22:15:23:8a:eb,Ziggo,-88,6,training,31
491,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-85,6,training,31
492,68:02:b8:05:a1:fd,Ziggo4211383,-87,6,training,31
493,ac:22:05:23:8a:eb,SRK,-86,6,training,31
494,6a:02:98:05:c5:14,Ziggo,-90,6,training,31
495,6a:02:98:05:a1:fd,Ziggo,-86,6,training,31
496,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,6,training,32
497,b2:c2:87:e4:22:98,Ziggo,-44,6,training,32
498,60:33:4b:e4:c5:69,Netwerk van Joost,-46,6,training,32
499,fc:ec:da:1a:0a:e9,innovate,-67,6,training,32
500,84:9c:a6:90:1f:88,Nitro,-77,6,training,32
501,ae:22:15:23:8a:eb,Ziggo,-85,6,training,32
502,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,6,training,32
503,68:02:b8:05:a1:fd,Ziggo4211383,-87,6,training,32
504,ac:22:05:23:8a:eb,SRK,-85,6,training,32
505,6a:02:98:05:c5:14,Ziggo,-90,6,training,32
506,6a:02:98:05:a1:fd,Ziggo,-88,6,training,32
507,fe:ec:da:1a:0a:e9,,-68,6,training,32
508,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,6,training,33
509,b2:c2:87:e4:22:98,Ziggo,-44,6,training,33
510,60:33:4b:e4:c5:69,Netwerk van Joost,-45,6,training,33
511,fc:ec:da:1a:0a:e9,innovate,-67,6,training,33
512,84:9c:a6:90:1f:88,Nitro,-77,6,training,33
513,ae:22:15:23:8a:eb,Ziggo,-85,6,training,33
514,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,6,training,33
515,68:02:b8:05:a1:fd,Ziggo4211383,-87,6,training,33
516,ac:22:05:23:8a:eb,SRK,-85,6,training,33
517,6a:02:98:05:c5:14,Ziggo,-90,6,training,33
518,6a:02:98:05:a1:fd,Ziggo,-88,6,training,33
519,fe:ec:da:1a:0a:e9,,-68,6,training,33
520,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-47,6,training,34
521,b2:c2:87:e4:22:98,Ziggo,-47,6,training,34
522,60:33:4b:e4:c5:69,Netwerk van Joost,-43,6,training,34
523,fc:ec:da:1a:0a:e9,innovate,-67,6,training,34
524,84:9c:a6:90:1f:88,Nitro,-79,6,training,34
525,ae:22:15:23:8a:eb,Ziggo,-85,6,training,34
526,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-89,6,training,34
527,68:02:b8:05:a1:fd,Ziggo4211383,-88,6,training,34
528,ac:22:05:23:8a:eb,SRK,-85,6,training,34
529,6a:02:98:05:c5:14,Ziggo,-90,6,training,34
530,6a:02:98:05:a1:fd,Ziggo,-88,6,training,34
531,fe:ec:da:1a:0a:e9,,-68,6,training,34
532,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-45,6,training,35
533,b2:c2:87:e4:22:98,Ziggo,-45,6,training,35
534,60:33:4b:e4:c5:69,Netwerk van Joost,-45,6,training,35
535,fc:ec:da:1a:0a:e9,innovate,-67,6,training,35
536,84:9c:a6:90:1f:88,Nitro,-79,6,training,35
537,ae:22:15:23:8a:eb,Ziggo,-85,6,training,35
538,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-89,6,training,35
539,68:02:b8:05:a1:fd,Ziggo4211383,-88,6,training,35
540,ac:22:05:23:8a:eb,SRK,-85,6,training,35
541,6a:02:98:05:a1:fd,Ziggo,-88,6,training,35
542,fe:ec:da:1a:0a:e9,,-68,6,training,35
543,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-45,6,training,36
544,b2:c2:87:e4:22:98,Ziggo,-46,6,training,36
545,60:33:4b:e4:c5:69,Netwerk van Joost,-45,6,training,36
546,fc:ec:da:1a:0a:e9,innovate,-68,6,training,36
547,84:9c:a6:90:1f:88,Nitro,-79,6,training,36
548,ae:22:15:23:8a:eb,Ziggo,-88,6,training,36
549,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-89,6,training,36
550,68:02:b8:05:a1:fd,Ziggo4211383,-88,6,training,36
551,ac:22:05:23:8a:eb,SRK,-85,6,training,36
552,6a:02:98:05:a1:fd,Ziggo,-88,6,training,36
553,fe:ec:da:1a:0a:e9,,-68,6,training,36
554,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,6,training,37
555,b2:c2:87:e4:22:98,Ziggo,-45,6,training,37
556,60:33:4b:e4:c5:69,Netwerk van Joost,-42,6,training,37
557,fc:ec:da:1a:0a:e9,innovate,-68,6,training,37
558,84:9c:a6:90:1f:88,Nitro,-81,6,training,37
559,ae:22:15:23:8a:eb,Ziggo,-88,6,training,37
560,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-89,6,training,37
561,68:02:b8:05:a1:fd,Ziggo4211383,-88,6,training,37
562,6a:02:98:05:a1:fd,Ziggo,-88,6,training,37
563,fe:ec:da:1a:0a:e9,,-68,6,training,37
564,5a:d3:43:6c:63:b9,Ziggo,-93,6,training,37
565,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,6,training,38
566,b2:c2:87:e4:22:98,Ziggo,-48,6,training,38
567,60:33:4b:e4:c5:69,Netwerk van Joost,-43,6,training,38
568,fc:ec:da:1a:0a:e9,innovate,-67,6,training,38
569,84:9c:a6:90:1f:88,Nitro,-77,6,training,38
570,ae:22:15:23:8a:eb,Ziggo,-88,6,training,38
571,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-89,6,training,38
572,68:02:b8:05:a1:fd,Ziggo4211383,-88,6,training,38
573,6a:02:98:05:a1:fd,Ziggo,-88,6,training,38
574,fe:ec:da:1a:0a:e9,,-67,6,training,38
575,5a:d3:43:6c:63:b9,Ziggo,-93,6,training,38
576,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-44,6,training,39
577,b2:c2:87:e4:22:98,Ziggo,-44,6,training,39
578,60:33:4b:e4:c5:69,Netwerk van Joost,-46,6,training,39
579,fc:ec:da:1a:0a:e9,innovate,-67,6,training,39
580,84:9c:a6:90:1f:88,Nitro,-77,6,training,39
581,ae:22:15:23:8a:eb,Ziggo,-88,6,training,39
582,68:02:b8:05:a1:fd,Ziggo4211383,-88,6,training,39
583,6a:02:98:05:a1:fd,Ziggo,-88,6,training,39
584,fe:ec:da:1a:0a:e9,,-67,6,training,39
585,5a:d3:43:6c:63:b9,Ziggo,-93,6,training,39
586,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,6,training,40
587,b2:c2:87:e4:22:98,Ziggo,-45,6,training,40
588,60:33:4b:e4:c5:69,Netwerk van Joost,-42,6,training,40
589,fc:ec:da:1a:0a:e9,innovate,-65,6,training,40
590,84:9c:a6:90:1f:88,Nitro,-73,6,training,40
591,ae:22:15:23:8a:eb,Ziggo,-84,6,training,40
592,68:02:b8:05:a1:fd,Ziggo4211383,-88,6,training,40
593,6a:02:98:05:a1:fd,Ziggo,-88,6,training,40
594,fe:ec:da:1a:0a:e9,,-67,6,training,40
595,5a:d3:43:6c:63:b9,Ziggo,-93,6,training,40
596,ac:22:05:23:8a:eb,SRK,-84,6,training,40
597,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-43,7,training,41
598,b2:c2:87:e4:22:98,Ziggo,-42,7,training,41
599,60:33:4b:e4:c5:69,Netwerk van Joost,-51,7,training,41
600,fc:ec:da:1a:0a:e9,innovate,-70,7,training,41
601,84:9c:a6:90:1f:88,Nitro,-78,7,training,41
602,ae:22:15:23:8a:eb,Ziggo,-79,7,training,41
603,68:02:b8:05:a1:fd,Ziggo4211383,-88,7,training,41
604,6a:02:98:05:a1:fd,Ziggo,-90,7,training,41
605,fe:ec:da:1a:0a:e9,,-69,7,training,41
606,ac:22:05:23:8a:eb,SRK,-79,7,training,41
607,2a:35:d1:2b:3d:61,Ziggo,-92,7,training,41
608,ae:22:15:88:6e:5d,Ziggo,-94,7,training,41
609,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,7,training,41
610,c8:0e:14:4a:ec:06,Casa del Vino,-84,7,training,41
611,68:02:b8:05:c5:14,Partytime,-90,7,training,41
612,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-47,7,training,42
613,b2:c2:87:e4:22:98,Ziggo,-46,7,training,42
614,60:33:4b:e4:c5:69,Netwerk van Joost,-54,7,training,42
615,fc:ec:da:1a:0a:e9,innovate,-69,7,training,42
616,84:9c:a6:90:1f:88,Nitro,-82,7,training,42
617,ae:22:15:23:8a:eb,Ziggo,-81,7,training,42
618,68:02:b8:05:a1:fd,Ziggo4211383,-92,7,training,42
619,ac:22:05:23:8a:eb,SRK,-81,7,training,42
620,fe:ec:da:1a:0a:e9,,-69,7,training,42
621,6a:02:98:05:c5:14,Ziggo,-89,7,training,42
622,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,7,training,43
623,b2:c2:87:e4:22:98,Ziggo,-46,7,training,43
624,60:33:4b:e4:c5:69,Netwerk van Joost,-56,7,training,43
625,fc:ec:da:1a:0a:e9,innovate,-68,7,training,43
626,84:9c:a6:90:1f:88,Nitro,-82,7,training,43
627,ae:22:15:23:8a:eb,Ziggo,-81,7,training,43
628,68:02:b8:05:a1:fd,Ziggo4211383,-92,7,training,43
629,ac:22:05:23:8a:eb,SRK,-81,7,training,43
630,fe:ec:da:1a:0a:e9,,-68,7,training,43
631,6a:02:98:05:c5:14,Ziggo,-89,7,training,43
632,6a:02:98:05:a1:fd,Ziggo,-92,7,training,43
633,78:96:82:70:71:13,Angelslook,-94,7,training,43
634,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,7,training,44
635,b2:c2:87:e4:22:98,Ziggo,-46,7,training,44
636,60:33:4b:e4:c5:69,Netwerk van Joost,-58,7,training,44
637,fc:ec:da:1a:0a:e9,innovate,-69,7,training,44
638,84:9c:a6:90:1f:88,Nitro,-82,7,training,44
639,ae:22:15:23:8a:eb,Ziggo,-81,7,training,44
640,68:02:b8:05:a1:fd,Ziggo4211383,-90,7,training,44
641,ac:22:05:23:8a:eb,SRK,-81,7,training,44
642,fe:ec:da:1a:0a:e9,,-69,7,training,44
643,6a:02:98:05:c5:14,Ziggo,-89,7,training,44
644,6a:02:98:05:a1:fd,Ziggo,-92,7,training,44
645,78:96:82:70:71:13,Angelslook,-94,7,training,44
646,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-50,7,training,45
647,b2:c2:87:e4:22:98,Ziggo,-50,7,training,45
648,60:33:4b:e4:c5:69,Netwerk van Joost,-58,7,training,45
649,fc:ec:da:1a:0a:e9,innovate,-68,7,training,45
650,84:9c:a6:90:1f:88,Nitro,-82,7,training,45
651,ae:22:15:23:8a:eb,Ziggo,-80,7,training,45
652,68:02:b8:05:a1:fd,Ziggo4211383,-90,7,training,45
653,ac:22:05:23:8a:eb,SRK,-79,7,training,45
654,fe:ec:da:1a:0a:e9,,-69,7,training,45
655,6a:02:98:05:c5:14,Ziggo,-89,7,training,45
656,6a:02:98:05:a1:fd,Ziggo,-92,7,training,45
657,78:96:82:70:71:13,Angelslook,-94,7,training,45
658,72:30:d9:4f:94:b5,KPN Fon,-88,7,training,45
659,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-47,7,training,46
660,b2:c2:87:e4:22:98,Ziggo,-47,7,training,46
661,60:33:4b:e4:c5:69,Netwerk van Joost,-54,7,training,46
662,fc:ec:da:1a:0a:e9,innovate,-68,7,training,46
663,84:9c:a6:90:1f:88,Nitro,-82,7,training,46
664,ae:22:15:23:8a:eb,Ziggo,-79,7,training,46
665,68:02:b8:05:a1:fd,Ziggo4211383,-90,7,training,46
666,ac:22:05:23:8a:eb,SRK,-79,7,training,46
667,fe:ec:da:1a:0a:e9,,-68,7,training,46
668,6a:02:98:05:c5:14,Ziggo,-89,7,training,46
669,6a:02:98:05:a1:fd,Ziggo,-92,7,training,46
670,78:96:82:70:71:13,Angelslook,-94,7,training,46
671,72:30:d9:4f:94:b5,KPN Fon,-88,7,training,46
672,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-51,7,training,47
673,b2:c2:87:e4:22:98,Ziggo,-51,7,training,47
674,60:33:4b:e4:c5:69,Netwerk van Joost,-54,7,training,47
675,fc:ec:da:1a:0a:e9,innovate,-67,7,training,47
676,84:9c:a6:90:1f:88,Nitro,-82,7,training,47
677,ae:22:15:23:8a:eb,Ziggo,-79,7,training,47
678,68:02:b8:05:a1:fd,Ziggo4211383,-90,7,training,47
679,ac:22:05:23:8a:eb,SRK,-79,7,training,47
680,fe:ec:da:1a:0a:e9,,-68,7,training,47
681,6a:02:98:05:a1:fd,Ziggo,-92,7,training,47
682,78:96:82:70:71:13,Angelslook,-94,7,training,47
683,72:30:d9:4f:94:b5,KPN Fon,-88,7,training,47
684,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-50,7,training,48
685,b2:c2:87:e4:22:98,Ziggo,-50,7,training,48
686,60:33:4b:e4:c5:69,Netwerk van Joost,-55,7,training,48
687,fc:ec:da:1a:0a:e9,innovate,-67,7,training,48
688,84:9c:a6:90:1f:88,Nitro,-82,7,training,48
689,ae:22:15:23:8a:eb,Ziggo,-79,7,training,48
690,68:02:b8:05:a1:fd,Ziggo4211383,-90,7,training,48
691,ac:22:05:23:8a:eb,SRK,-79,7,training,48
692,fe:ec:da:1a:0a:e9,,-67,7,training,48
693,72:30:d9:4f:94:b5,KPN Fon,-88,7,training,48
694,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-85,7,training,48
695,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-61,7,training,49
696,b2:c2:87:e4:22:98,Ziggo,-47,7,training,49
697,60:33:4b:e4:c5:69,Netwerk van Joost,-57,7,training,49
698,fc:ec:da:1a:0a:e9,innovate,-67,7,training,49
699,84:9c:a6:90:1f:88,Nitro,-82,7,training,49
700,ae:22:15:23:8a:eb,Ziggo,-79,7,training,49
701,ac:22:05:23:8a:eb,SRK,-79,7,training,49
702,fe:ec:da:1a:0a:e9,,-67,7,training,49
703,72:30:d9:4f:94:b5,KPN Fon,-88,7,training,49
704,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-85,7,training,49
705,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,50
706,b2:c2:87:e4:22:98,Ziggo,-46,7,training,50
707,60:33:4b:e4:c5:69,Netwerk van Joost,-53,7,training,50
708,fc:ec:da:1a:0a:e9,innovate,-67,7,training,50
709,84:9c:a6:90:1f:88,Nitro,-83,7,training,50
710,ae:22:15:23:8a:eb,Ziggo,-82,7,training,50
711,ac:22:05:23:8a:eb,SRK,-82,7,training,50
712,fe:ec:da:1a:0a:e9,,-67,7,training,50
713,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-82,7,training,50
714,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,51
715,b2:c2:87:e4:22:98,Ziggo,-48,7,training,51
716,60:33:4b:e4:c5:69,Netwerk van Joost,-56,7,training,51
717,fc:ec:da:1a:0a:e9,innovate,-67,7,training,51
718,84:9c:a6:90:1f:88,Nitro,-74,7,training,51
719,ae:22:15:23:8a:eb,Ziggo,-86,7,training,51
720,ac:22:05:23:8a:eb,SRK,-85,7,training,51
721,fe:ec:da:1a:0a:e9,,-67,7,training,51
722,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,7,training,51
723,50:7e:5d:4a:ba:42,VGV75194ABA42,-90,7,training,51
724,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,52
725,b2:c2:87:e4:22:98,Ziggo,-49,7,training,52
726,60:33:4b:e4:c5:69,Netwerk van Joost,-60,7,training,52
727,fc:ec:da:1a:0a:e9,innovate,-68,7,training,52
728,84:9c:a6:90:1f:88,Nitro,-72,7,training,52
729,ae:22:15:23:8a:eb,Ziggo,-86,7,training,52
730,ac:22:05:23:8a:eb,SRK,-85,7,training,52
731,fe:ec:da:1a:0a:e9,,-67,7,training,52
732,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,7,training,52
733,50:7e:5d:4a:ba:42,VGV75194ABA42,-90,7,training,52
734,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,7,training,53
735,b2:c2:87:e4:22:98,Ziggo,-48,7,training,53
736,60:33:4b:e4:c5:69,Netwerk van Joost,-60,7,training,53
737,fc:ec:da:1a:0a:e9,innovate,-69,7,training,53
738,84:9c:a6:90:1f:88,Nitro,-68,7,training,53
739,ae:22:15:23:8a:eb,Ziggo,-86,7,training,53
740,ac:22:05:23:8a:eb,SRK,-85,7,training,53
741,fe:ec:da:1a:0a:e9,,-70,7,training,53
742,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,7,training,53
743,50:7e:5d:4a:ba:42,VGV75194ABA42,-90,7,training,53
744,68:02:b8:05:a1:fd,Ziggo4211383,-88,7,training,53
745,6a:02:98:05:a1:fd,Ziggo,-88,7,training,53
746,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,7,training,54
747,b2:c2:87:e4:22:98,Ziggo,-48,7,training,54
748,60:33:4b:e4:c5:69,Netwerk van Joost,-60,7,training,54
749,fc:ec:da:1a:0a:e9,innovate,-69,7,training,54
750,84:9c:a6:90:1f:88,Nitro,-68,7,training,54
751,ae:22:15:23:8a:eb,Ziggo,-88,7,training,54
752,ac:22:05:23:8a:eb,SRK,-85,7,training,54
753,fe:ec:da:1a:0a:e9,,-70,7,training,54
754,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-82,7,training,54
755,50:7e:5d:4a:ba:42,VGV75194ABA42,-90,7,training,54
756,68:02:b8:05:a1:fd,Ziggo4211383,-88,7,training,54
757,6a:02:98:05:a1:fd,Ziggo,-89,7,training,54
758,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,54
759,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-52,7,training,55
760,b2:c2:87:e4:22:98,Ziggo,-52,7,training,55
761,60:33:4b:e4:c5:69,Netwerk van Joost,-59,7,training,55
762,fc:ec:da:1a:0a:e9,innovate,-69,7,training,55
763,84:9c:a6:90:1f:88,Nitro,-68,7,training,55
764,ae:22:15:23:8a:eb,Ziggo,-87,7,training,55
765,ac:22:05:23:8a:eb,SRK,-87,7,training,55
766,fe:ec:da:1a:0a:e9,,-70,7,training,55
767,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,7,training,55
768,50:7e:5d:4a:ba:42,VGV75194ABA42,-90,7,training,55
769,68:02:b8:05:a1:fd,Ziggo4211383,-88,7,training,55
770,6a:02:98:05:a1:fd,Ziggo,-89,7,training,55
771,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,55
772,5a:d3:43:d0:d4:69,Ziggo,-93,7,training,55
773,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,56
774,b2:c2:87:e4:22:98,Ziggo,-49,7,training,56
775,60:33:4b:e4:c5:69,Netwerk van Joost,-61,7,training,56
776,fc:ec:da:1a:0a:e9,innovate,-70,7,training,56
777,84:9c:a6:90:1f:88,Nitro,-71,7,training,56
778,ae:22:15:23:8a:eb,Ziggo,-87,7,training,56
779,ac:22:05:23:8a:eb,SRK,-87,7,training,56
780,fe:ec:da:1a:0a:e9,,-70,7,training,56
781,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,7,training,56
782,68:02:b8:05:a1:fd,Ziggo4211383,-88,7,training,56
783,6a:02:98:05:a1:fd,Ziggo,-89,7,training,56
784,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,56
785,5a:d3:43:d0:d4:69,Ziggo,-93,7,training,56
786,6a:02:98:05:c5:14,Ziggo,-92,7,training,56
787,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,57
788,b2:c2:87:e4:22:98,Ziggo,-49,7,training,57
789,60:33:4b:e4:c5:69,Netwerk van Joost,-59,7,training,57
790,fc:ec:da:1a:0a:e9,innovate,-71,7,training,57
791,84:9c:a6:90:1f:88,Nitro,-76,7,training,57
792,ae:22:15:23:8a:eb,Ziggo,-87,7,training,57
793,ac:22:05:23:8a:eb,SRK,-87,7,training,57
794,fe:ec:da:1a:0a:e9,,-71,7,training,57
795,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-84,7,training,57
796,68:02:b8:05:a1:fd,Ziggo4211383,-88,7,training,57
797,6a:02:98:05:a1:fd,Ziggo,-89,7,training,57
798,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,57
799,5a:d3:43:d0:d4:69,Ziggo,-93,7,training,57
800,6a:02:98:05:c5:14,Ziggo,-92,7,training,57
801,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-49,7,training,58
802,b2:c2:87:e4:22:98,Ziggo,-49,7,training,58
803,60:33:4b:e4:c5:69,Netwerk van Joost,-57,7,training,58
804,fc:ec:da:1a:0a:e9,innovate,-71,7,training,58
805,84:9c:a6:90:1f:88,Nitro,-77,7,training,58
806,ae:22:15:23:8a:eb,Ziggo,-87,7,training,58
807,ac:22:05:23:8a:eb,SRK,-87,7,training,58
808,fe:ec:da:1a:0a:e9,,-71,7,training,58
809,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-84,7,training,58
810,68:02:b8:05:a1:fd,Ziggo4211383,-88,7,training,58
811,6a:02:98:05:a1:fd,Ziggo,-89,7,training,58
812,2a:35:d1:2b:3d:61,Ziggo,-91,7,training,58
813,5a:d3:43:d0:d4:69,Ziggo,-93,7,training,58
814,6a:02:98:05:c5:14,Ziggo,-92,7,training,58
815,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-54,7,training,59
816,b2:c2:87:e4:22:98,Ziggo,-54,7,training,59
817,60:33:4b:e4:c5:69,Netwerk van Joost,-57,7,training,59
818,fc:ec:da:1a:0a:e9,innovate,-70,7,training,59
819,84:9c:a6:90:1f:88,Nitro,-76,7,training,59
820,ae:22:15:23:8a:eb,Ziggo,-85,7,training,59
821,ac:22:05:23:8a:eb,SRK,-87,7,training,59
822,fe:ec:da:1a:0a:e9,,-71,7,training,59
823,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-84,7,training,59
824,68:02:b8:05:a1:fd,Ziggo4211383,-88,7,training,59
825,6a:02:98:05:c5:14,Ziggo,-92,7,training,59
826,e4:57:40:94:e9:cc,Ziggo9553682,-88,7,training,59
827,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-50,7,training,60
828,b2:c2:87:e4:22:98,Ziggo,-50,7,training,60
829,60:33:4b:e4:c5:69,Netwerk van Joost,-59,7,training,60
830,fc:ec:da:1a:0a:e9,innovate,-70,7,training,60
831,84:9c:a6:90:1f:88,Nitro,-76,7,training,60
832,ae:22:15:23:8a:eb,Ziggo,-87,7,training,60
